"level_name","Level 2"
"tile_map","images/tiles/grass_tiles.png"
"tile","grass_tile_1",1200,656,0
"tile","grass_tile_1",1232,656,0
"tile","grass_tile_1",1264,656,0
"tile","grass_tile_1",176,656,0
"tile","grass_tile_1",208,656,0
"tile","grass_tile_1",240,656,0
"tile","grass_tile_1",144,656,0
"tile","grass_tile_1",112,656,0
"tile","grass_tile_1",80,272,0
"tile","grass_tile_1",80,304,0
"tile","grass_tile_1",80,336,0
"tile","grass_tile_1",80,368,0
"tile","grass_tile_1",80,400,0
"tile","grass_tile_1",80,432,0
"tile","grass_tile_1",80,464,0
"tile","grass_tile_1",80,496,0
"tile","grass_tile_1",80,528,0
"tile","grass_tile_1",80,560,0
"tile","grass_tile_1",80,592,0
"tile","grass_tile_1",80,624,0
"tile","grass_tile_1",80,656,0
"tile","grass_tile_1",48,272,0
"tile","grass_tile_1",48,304,0
"tile","grass_tile_1",48,336,0
"tile","grass_tile_1",48,368,0
"tile","grass_tile_1",48,400,0
"tile","grass_tile_1",48,432,0
"tile","grass_tile_1",48,464,0
"tile","grass_tile_1",48,496,0
"tile","grass_tile_1",48,528,0
"tile","grass_tile_1",48,560,0
"tile","grass_tile_1",48,592,0
"tile","grass_tile_1",48,624,0
"tile","grass_tile_1",48,656,0
"tile","grass_tile_1",16,272,0
"tile","grass_tile_1",16,304,0
"tile","grass_tile_1",16,336,0
"tile","grass_tile_1",16,368,0
"tile","grass_tile_1",16,400,0
"tile","grass_tile_1",16,432,0
"tile","grass_tile_1",16,464,0
"tile","grass_tile_1",16,496,0
"tile","grass_tile_1",16,528,0
"tile","grass_tile_1",16,560,0
"tile","grass_tile_1",16,592,0
"tile","grass_tile_1",16,624,0
"tile","grass_tile_1",16,656,0
"tile","grass_tile_1",16,240,0
"tile","grass_tile_1",48,240,0
"tile","grass_tile_1",80,240,0
"tile","grass_tile_1",16,208,0
"tile","grass_tile_1",48,208,0
"tile","grass_tile_1",80,208,0
"tile","grass_tile_1",16,176,0
"tile","grass_tile_1",48,176,0
"tile","grass_tile_1",80,176,0
"tile","grass_tile_1",16,144,0
"tile","grass_tile_1",48,144,0
"tile","grass_tile_1",80,144,0
"tile","grass_tile_1",16,112,0
"tile","grass_tile_1",48,112,0
"tile","grass_tile_1",80,112,0
"tile","grass_tile_1",16,80,0
"tile","grass_tile_1",48,80,0
"tile","grass_tile_1",80,80,0
"tile","grass_tile_1",16,48,0
"tile","grass_tile_1",48,48,0
"tile","grass_tile_1",80,48,0
"tile","grass_tile_1",112,48,0
"tile","grass_tile_1",16,16,0
"tile","grass_tile_1",48,16,0
"tile","grass_tile_1",80,16,0
"tile","grass_tile_1",112,16,0
"tile","grass_tile_1",1072,560,0
"tile","grass_tile_1",1072,496,0
"tile","grass_tile_1",1072,464,0
"tile","grass_tile_1",1072,528,0
"tile","grass_tile_1",944,592,0
"tile","grass_tile_1",912,592,0
"tile","grass_tile_1",880,560,0
"tile","grass_tile_1",880,528,0
"tile","grass_tile_1",880,496,0
"tile","grass_tile_1",784,496,0
"tile","grass_tile_1",720,496,0
"tile","grass_tile_1",688,496,0
"tile","grass_tile_1",752,496,0
"tile","grass_tile_1",656,496,0
"tile","grass_tile_1",592,464,0
"tile","grass_tile_1",624,496,0
"tile","grass_tile_1",592,400,0
"tile","grass_tile_1",592,432,0
"tile","grass_tile_1",560,400,0
"tile","grass_tile_1",528,400,0
"tile","grass_tile_1",496,400,0
"tile","grass_tile_1",464,400,0
"tile","grass_tile_1",592,496,0
"tile","grass_tile_1",336,496,0
"tile","grass_tile_1",368,496,0
"tile","grass_tile_1",304,496,0
"tile","grass_tile_1",272,496,0
"tile","grass_tile_1",240,496,0
"tile","grass_tile_1",400,464,0
"tile","grass_tile_1",400,496,0
"tile","grass_tile_1",208,496,0
"tile","grass_tile_1",208,464,0
"tile","grass_tile_1",208,400,0
"tile","grass_tile_1",208,432,0
"tile","grass_tile_1",208,368,0
"tile","grass_tile_1",208,272,0
"tile","grass_tile_1",208,304,0
"tile","grass_tile_1",240,272,0
"tile","grass_tile_1",208,336,0
"tile","grass_tile_1",272,272,0
"tile","grass_tile_1",400,208,0
"tile","grass_tile_1",592,176,0
"tile","grass_tile_1",560,176,0
"tile","grass_tile_1",528,176,0
"tile","grass_tile_1",496,176,0
"tile","grass_tile_1",464,176,0
"tile","grass_tile_1",432,176,0
"tile","grass_tile_1",400,176,0
"tile","grass_tile_1",720,208,0
"tile","grass_tile_1",720,176,0
"tile","grass_tile_1",688,176,0
"tile","grass_tile_1",624,176,0
"tile","grass_tile_1",656,176,0
"tile","grass_tile_1",304,272,0
"tile","grass_tile_1",400,400,0
"tile","grass_tile_1",336,272,0
"tile","grass_tile_1",368,272,0
"tile","grass_tile_1",400,240,0
"tile","grass_tile_1",400,272,0
"tile","grass_tile_1",752,336,0
"tile","grass_tile_1",720,240,0
"tile","grass_tile_1",720,336,0
"tile","grass_tile_1",784,336,0
"tile","grass_tile_1",816,336,0
"tile","grass_tile_1",848,240,0
"tile","grass_tile_1",848,272,0
"tile","grass_tile_1",848,336,0
"tile","grass_tile_1",848,304,0
"tile","grass_tile_1",1072,240,0
"tile","vert_wall_top_thin_1",1136,496,0
"tile","vert_wall_left_1",1104,496,0
"tile","vert_wall_left_1",1104,528,0
"tile","wall_outer_corner_bl_1",1104,560,0
"tile","vert_wall_right_1",1136,560,270
"tile","vert_wall_right_1",1168,528,0
"tile","vert_wall_right_1",1168,496,0
"tile","wall_outer_corner_bl_1",1168,560,90
"tile","vert_wall_top_thin_1",1136,464,0
"tile","vert_wall_top_thin_1",1136,432,0
"tile","vert_wall_top_thin_1",1136,400,0
"tile","vert_wall_top_thin_1",1136,368,0
"tile","vert_wall_top_thin_1",1136,336,0
"tile","vert_wall_top_thin_1",1136,304,0
"tile","vert_wall_top_thin_1",1136,272,0
"tile","vert_wall_top_thin_1",1136,240,0
"tile","vert_wall_top_thin_1",1136,208,0
"tile","vert_wall_top_thin_1",1136,176,0
"tile","wall_top_inner_corner_wide_1",1136,112,270
"tile","vert_wall_top_thin_1",1136,144,0
"tile","vert_wall_top_thin_1",1104,112,90
"tile","vert_wall_top_thin_1",1072,112,90
"tile","vert_wall_top_thin_1",1040,112,90
"tile","vert_wall_top_thin_1",1008,112,90
"tile","vert_wall_top_thin_1",976,112,90
"tile","vert_wall_top_thin_1",944,112,90
"tile","vert_wall_top_thin_1",912,112,90
"tile","vert_wall_top_thin_1",880,112,90
"tile","vert_wall_top_thin_1",848,112,90
"tile","vert_wall_right_1",816,208,0
"tile","vert_wall_right_1",816,176,0
"tile","vert_wall_right_1",1040,464,0
"tile","vert_wall_right_1",1040,496,0
"tile","vert_wall_right_1",1040,528,0
"tile","vert_wall_right_1",1040,432,0
"tile","vert_wall_right_1",1040,400,0
"tile","vert_wall_right_1",1040,368,0
"tile","vert_wall_right_1",1040,336,0
"tile","vert_wall_right_1",1040,304,0
"tile","vert_wall_right_1",1040,272,0
"tile","vert_wall_right_1",1040,240,0
"tile","wall_top_corner_thin_1",1040,208,180
"tile","vert_wall_right_1",1008,208,90
"tile","vert_wall_right_1",976,208,90
"tile","vert_wall_right_1",944,208,90
"tile","vert_wall_right_1",912,208,90
"tile","grass_tile_1",880,176,0
"tile","wall_top_corner_thin_1",880,208,270
"tile","vert_wall_left_1",880,240,0
"tile","vert_wall_left_1",880,272,0
"tile","wall_top_inner_corner_wide_1",912,240,0
"tile","wall_top_inner_corner_wide_1",1008,240,270
"tile","wall_top_tjunc_wide_1",944,240,270
"tile","wall_top_tjunc_wide_1",976,240,270
"tile","wall_top_tjunc_wide_1",912,272,0
"tile","wall_top_tjunc_wide_1",1008,272,180
"tile","wall_top_tjunc_wide_1",1008,304,180
"tile","wall_top_tjunc_wide_1",1008,336,180
"tile","wall_top_tjunc_wide_1",1008,368,180
"tile","wall_top_tjunc_wide_1",1008,400,180
"tile","wall_top_tjunc_wide_1",1008,432,180
"tile","wall_top_tjunc_wide_1",1008,464,180
"tile","wall_top_tjunc_wide_1",1008,496,180
"tile","wall_top_tjunc_wide_1",912,304,0
"tile","wall_top_tjunc_wide_1",912,336,0
"tile","wall_top_tjunc_wide_1",912,368,0
"tile","vert_wall_left_1",848,368,270
"tile","vert_wall_left_1",816,368,270
"tile","vert_wall_left_1",784,368,270
"tile","vert_wall_left_1",752,368,270
"tile","vert_wall_left_1",720,368,270
"tile","wall_inner_corner_bl_1",880,368,90
"tile","vert_wall_left_1",880,336,0
"tile","vert_wall_left_1",880,304,0
"tile","vert_wall_right_1",816,240,0
"tile","vert_wall_right_1",816,272,0
"tile","wall_top_corner_thin_1",816,304,90
"tile","vert_wall_right_1",784,304,270
"tile","vert_wall_left_1",752,176,0
"tile","vert_wall_left_1",752,208,0
"tile","vert_wall_left_1",752,240,0
"tile","vert_wall_left_1",752,272,0
"tile","wall_outer_corner_bl_1",752,304,0
"tile","grass_tile_1",720,272,0
"tile","grass_tile_1",720,304,0
"tile","vert_wall_right_1",848,144,270
"tile","vert_wall_right_1",880,144,270
"tile","vert_wall_right_1",912,144,270
"tile","vert_wall_right_1",944,144,270
"tile","vert_wall_right_1",976,144,270
"tile","vert_wall_right_1",1008,144,270
"tile","vert_wall_right_1",1040,144,270
"tile","vert_wall_right_1",1072,144,270
"tile","wall_inner_corner_bl_1",1104,144,180
"tile","vert_wall_left_1",1104,176,0
"tile","vert_wall_left_1",1104,208,0
"tile","vert_wall_left_1",1104,240,0
"tile","vert_wall_left_1",1104,272,0
"tile","vert_wall_left_1",1104,304,0
"tile","vert_wall_left_1",1104,336,0
"tile","vert_wall_left_1",1104,368,0
"tile","vert_wall_left_1",1104,400,0
"tile","vert_wall_left_1",1104,432,0
"tile","vert_wall_left_1",1104,464,0
"tile","grass_tile_3",1072,432,0
"tile","grass_tile_3",1072,400,0
"tile","grass_tile_3",1072,368,0
"tile","grass_tile_3",1072,336,0
"tile","grass_tile_3",1072,304,0
"tile","grass_tile_3",1072,272,0
"tile","wall_inner_corner_bl_1",816,144,270
"tile","vert_wall_top_thin_1",784,240,0
"tile","vert_wall_top_thin_1",784,208,0
"tile","vert_wall_top_thin_1",784,176,0
"tile","vert_wall_top_thin_1",784,144,0
"tile","vert_wall_top_thin_1",816,112,270
"tile","vert_wall_top_thin_1",752,112,90
"tile","vert_wall_top_thin_1",720,112,90
"tile","vert_wall_top_thin_1",688,112,90
"tile","vert_wall_top_thin_1",656,112,90
"tile","vert_wall_top_thin_1",624,112,90
"tile","vert_wall_top_thin_1",592,112,90
"tile","vert_wall_top_thin_1",560,112,90
"tile","vert_wall_top_thin_1",528,112,90
"tile","vert_wall_top_thin_1",496,112,90
"tile","vert_wall_top_thin_1",464,112,90
"tile","vert_wall_top_thin_1",432,112,90
"tile","vert_wall_top_thin_1",400,112,90
"tile","vert_wall_left_1",912,496,0
"tile","vert_wall_left_1",912,528,0
"tile","grass_tile_1",816,496,0
"tile","wall_top_corner_thin_1",912,560,0
"tile","vert_wall_top_wide_1",912,464,180
"tile","vert_wall_right_1",880,464,270
"tile","vert_wall_right_1",848,464,270
"tile","vert_wall_right_1",816,464,270
"tile","vert_wall_right_1",784,464,270
"tile","vert_wall_right_1",752,464,270
"tile","vert_wall_right_1",720,464,270
"tile","vert_wall_right_1",688,464,270
"tile","vert_wall_right_1",656,464,270
"tile","grass_tile_1",848,496,0
"tile","vert_wall_top_wide_1",560,528,0
"tile","vert_wall_right_1",592,528,90
"tile","vert_wall_right_1",624,528,90
"tile","vert_wall_right_1",656,528,90
"tile","vert_wall_right_1",688,528,90
"tile","vert_wall_right_1",720,528,90
"tile","vert_wall_right_1",752,528,90
"tile","vert_wall_right_1",784,528,90
"tile","vert_wall_right_1",816,528,90
"tile","wall_top_corner_thin_1",848,528,180
"tile","vert_wall_right_1",848,560,0
"tile","vert_wall_right_1",848,592,0
"tile","wall_top_inner_corner_wide_1",816,560,270
"tile","wall_top_tjunc_wide_1",784,560,270
"tile","wall_top_tjunc_wide_1",752,560,270
"tile","wall_top_tjunc_wide_1",720,560,270
"tile","wall_top_tjunc_wide_1",688,560,270
"tile","wall_top_tjunc_wide_1",656,560,270
"tile","wall_top_tjunc_wide_1",624,560,270
"tile","wall_top_tjunc_wide_1",592,560,270
"tile","wall_top_tjunc_wide_1",560,560,270
"tile","wall_top_tjunc_wide_1",880,432,90
"tile","wall_top_tjunc_wide_1",848,432,90
"tile","wall_top_tjunc_wide_1",816,432,90
"tile","wall_top_tjunc_wide_1",784,432,90
"tile","wall_top_tjunc_wide_1",752,432,90
"tile","wall_top_tjunc_wide_1",720,432,90
"tile","wall_top_tjunc_wide_1",688,432,90
"tile","wall_top_tjunc_wide_1",880,400,270
"tile","wall_top_tjunc_wide_1",848,400,270
"tile","wall_top_tjunc_wide_1",816,400,270
"tile","wall_top_tjunc_wide_1",784,400,270
"tile","wall_top_tjunc_wide_1",752,400,270
"tile","wall_top_tjunc_wide_1",720,400,270
"tile","wall_top_tjunc_wide_1",688,400,270
"tile","wall_top_outer_corner_wide_2",912,400,0
"tile","wall_top_outer_corner_wide_2",944,432,90
"tile","wall_top_tjunc_wide_1",912,432,90
"tile","wall_top_tjunc_wide_1",944,464,0
"tile","wall_top_tjunc_wide_1",944,496,0
"tile","wall_top_inner_corner_wide_1",944,528,90
"tile","wall_top_inner_corner_wide_1",1008,528,180
"tile","vert_wall_right_1",944,560,270
"tile","vert_wall_right_1",976,560,270
"tile","vert_wall_right_1",1008,560,270
"tile","wall_top_corner_thin_1",1040,560,90
"tile","wall_top_tjunc_wide_1",976,528,90
"tile","wall_top_corner_thin_1",848,624,90
"tile","vert_wall_right_1",816,624,270
"tile","vert_wall_right_1",784,624,270
"tile","vert_wall_right_1",752,624,270
"tile","vert_wall_right_1",720,624,270
"tile","vert_wall_right_1",688,624,270
"tile","vert_wall_right_1",656,624,270
"tile","vert_wall_right_1",624,624,270
"tile","vert_wall_right_1",592,624,270
"tile","vert_wall_right_1",560,624,270
"tile","wall_top_tjunc_wide_1",784,592,90
"tile","wall_top_tjunc_wide_1",752,592,90
"tile","wall_top_tjunc_wide_1",720,592,90
"tile","wall_top_tjunc_wide_1",688,592,90
"tile","wall_top_tjunc_wide_1",656,592,90
"tile","wall_top_tjunc_wide_1",624,592,90
"tile","wall_top_tjunc_wide_1",592,592,90
"tile","wall_top_tjunc_wide_1",560,592,90
"tile","wall_top_inner_corner_wide_1",816,592,180
"tile","vert_wall_right_1",1168,464,0
"tile","vert_wall_right_1",1168,432,0
"tile","vert_wall_right_1",1168,400,0
"tile","vert_wall_right_1",1168,368,0
"tile","vert_wall_right_1",1168,336,0
"tile","vert_wall_right_1",1168,304,0
"tile","vert_wall_right_1",1168,272,0
"tile","vert_wall_right_1",1168,240,0
"tile","vert_wall_right_1",1168,208,0
"tile","vert_wall_right_1",1168,176,0
"tile","vert_wall_right_1",1168,144,0
"tile","vert_wall_right_1",1168,112,0
"tile","vert_wall_right_1",1104,80,90
"tile","vert_wall_right_1",1136,80,90
"tile","vert_wall_right_1",1072,80,90
"tile","vert_wall_right_1",1040,80,90
"tile","vert_wall_right_1",1008,80,90
"tile","vert_wall_right_1",976,80,90
"tile","vert_wall_right_1",944,80,90
"tile","vert_wall_right_1",912,80,90
"tile","vert_wall_right_1",880,80,90
"tile","vert_wall_right_1",848,80,90
"tile","vert_wall_right_1",816,80,90
"tile","wall_top_corner_thin_1",1168,80,180
"tile","vert_wall_right_1",720,144,270
"tile","vert_wall_right_1",688,144,270
"tile","vert_wall_right_1",656,144,270
"tile","vert_wall_right_1",624,144,270
"tile","vert_wall_right_1",592,144,270
"tile","vert_wall_right_1",560,144,270
"tile","vert_wall_right_1",528,144,270
"tile","vert_wall_right_1",496,144,270
"tile","vert_wall_right_1",464,144,270
"tile","vert_wall_right_1",432,144,270
"tile","vert_wall_right_1",400,144,270
"tile","wall_inner_corner_bl_1",368,144,270
"tile","vert_wall_right_1",368,176,0
"tile","vert_wall_right_1",368,208,0
"tile","wall_top_corner_thin_1",368,240,90
"tile","vert_wall_right_1",336,240,270
"tile","vert_wall_right_1",304,240,270
"tile","vert_wall_right_1",272,240,270
"tile","vert_wall_right_1",240,240,270
"tile","vert_wall_right_1",208,240,270
"tile","wall_inner_corner_bl_1",176,240,270
"tile","vert_wall_right_1",176,272,0
"tile","vert_wall_right_1",176,304,0
"tile","vert_wall_right_1",176,336,0
"tile","vert_wall_right_1",176,368,0
"tile","vert_wall_right_1",176,400,0
"tile","vert_wall_right_1",176,432,0
"tile","vert_wall_right_1",176,464,0
"tile","vert_wall_right_1",176,496,0
"tile","wall_inner_corner_bl_1",176,528,0
"tile","vert_wall_right_1",208,528,90
"tile","vert_wall_right_1",240,528,90
"tile","vert_wall_right_1",272,528,90
"tile","vert_wall_right_1",304,528,90
"tile","vert_wall_right_1",336,528,90
"tile","vert_wall_right_1",368,528,90
"tile","vert_wall_right_1",400,528,90
"tile","wall_inner_corner_bl_1",432,528,90
"tile","vert_wall_left_1",432,496,0
"tile","vert_wall_left_1",432,464,0
"tile","wall_top_corner_thin_1",432,432,270
"tile","vert_wall_right_1",464,432,90
"tile","vert_wall_right_1",496,432,90
"tile","vert_wall_right_1",528,432,90
"tile","wall_top_corner_thin_1",560,432,180
"tile","vert_wall_right_1",560,464,0
"tile","vert_wall_right_1",560,496,0
"tile","vert_wall_left_1",624,432,0
"tile","vert_wall_left_1",624,400,0
"tile","wall_top_corner_thin_1",624,464,0
"tile","wall_top_inner_corner_wide_1",656,432,90
"tile","wall_inner_corner_bl_1",752,144,180
"tile","vert_wall_right_1",752,80,90
"tile","vert_wall_right_1",720,80,90
"tile","vert_wall_right_1",688,80,90
"tile","vert_wall_right_1",656,80,90
"tile","vert_wall_right_1",624,80,90
"tile","vert_wall_right_1",592,80,90
"tile","vert_wall_right_1",560,80,90
"tile","vert_wall_right_1",528,80,90
"tile","vert_wall_right_1",496,80,90
"tile","vert_wall_right_1",464,80,90
"tile","vert_wall_right_1",432,80,90
"tile","vert_wall_right_1",400,80,90
"tile","wall_top_inner_corner_wide_1",336,208,180
"tile","wall_top_tjunc_wide_1",336,176,180
"tile","wall_top_tjunc_wide_1",336,144,180
"tile","wall_top_tjunc_wide_1",304,208,90
"tile","wall_top_tjunc_wide_1",272,208,90
"tile","wall_top_tjunc_wide_1",240,208,90
"tile","wall_top_tjunc_wide_1",208,208,90
"tile","wall_top_tjunc_wide_1",176,208,90
"tile","wall_top_outer_corner_wide_2",336,112,180
"tile","wall_top_tjunc_wide_1",176,560,270
"tile","wall_top_tjunc_wide_1",208,560,270
"tile","wall_top_tjunc_wide_1",240,560,270
"tile","wall_top_tjunc_wide_1",272,560,270
"tile","wall_top_tjunc_wide_1",304,560,270
"tile","wall_top_tjunc_wide_1",336,560,270
"tile","wall_top_tjunc_wide_1",368,560,270
"tile","wall_top_tjunc_wide_1",400,560,270
"tile","wall_top_tjunc_wide_1",432,560,270
"tile","wall_top_inner_corner_wide_1",464,464,0
"tile","wall_top_inner_corner_wide_1",528,464,270
"tile","wall_top_tjunc_wide_1",496,464,270
"tile","wall_top_tjunc_wide_1",464,496,0
"tile","wall_top_tjunc_wide_1",528,496,180
"tile","wall_top_tjunc_wide_1",528,528,180
"tile","wall_top_tjunc_wide_1",464,528,0
"tile","wall_top_outer_corner_wide_2",464,560,0
"tile","wall_top_outer_corner_wide_2",528,560,270
"tile","vert_wall_right_1",528,624,270
"tile","vert_wall_right_1",496,624,270
"tile","vert_wall_right_1",464,624,270
"tile","vert_wall_right_1",432,624,270
"tile","vert_wall_right_1",400,624,270
"tile","vert_wall_right_1",368,624,270
"tile","vert_wall_right_1",336,624,270
"tile","vert_wall_right_1",304,624,270
"tile","vert_wall_right_1",272,624,270
"tile","vert_wall_right_1",240,624,270
"tile","vert_wall_right_1",208,624,270
"tile","vert_wall_right_1",176,624,270
"tile","vert_wall_right_1",144,624,270
"tile","wall_top_tjunc_wide_1",528,592,90
"tile","wall_top_tjunc_wide_1",496,592,90
"tile","wall_top_tjunc_wide_1",464,592,90
"tile","wall_top_tjunc_wide_1",432,592,90
"tile","wall_top_tjunc_wide_1",400,592,90
"tile","wall_top_tjunc_wide_1",368,592,90
"tile","wall_top_tjunc_wide_1",336,592,90
"tile","wall_top_tjunc_wide_1",304,592,90
"tile","wall_top_tjunc_wide_1",272,592,90
"tile","wall_top_tjunc_wide_1",240,592,90
"tile","wall_top_tjunc_wide_1",208,592,90
"tile","wall_top_tjunc_wide_1",176,592,90
"tile","wall_top_corner_thin_1",112,624,0
"tile","vert_wall_left_1",112,592,0
"tile","vert_wall_left_1",112,560,0
"tile","vert_wall_left_1",112,528,0
"tile","vert_wall_left_1",112,496,0
"tile","vert_wall_left_1",112,464,0
"tile","vert_wall_left_1",112,368,0
"tile","vert_wall_left_1",112,336,0
"tile","vert_wall_left_1",112,304,0
"tile","vert_wall_left_1",112,272,0
"tile","vert_wall_left_1",112,240,0
